titulo;autor;texto
POEMA - OVULCÃOEO SOL - I - II;Augusto de Lima;"Assim tu, coração, enquanto em paroxismos
despedaças a flor de nossos sentimentos,
e a atiras desfolhada aos pérfidos abismos,
aos ímpetos dos ventos;
Não importa! refulge, esplêndido e espontâneo,
enchendo-nos de luz, caudal veia por veia,
no pino da razão, no ardente céu do crânio,
o eterno sol da Idéia!"
POEMA - FLOR CARNÍVORA;Augusto de Lima;"A Lucindo Filho.
Há uma flor de lindo aspecto
e colorido brilhante,
cujo perfume fragrante
atrai ao cálice o inseto.
As asas fechando e abrindo,
este o mel nectáreo bebe,
no entanto a flor o recebe,
as pétalas contraindo.
Contrai-as e se abotoa,
e tanto os nervos constringe,
que a corola o suor tinge
da seiva fecunda e boa.
E na rescendente cela
o aventureiro encerrado,
depois de a flor ter sugado,
ei-lo sugado por ela.
Tal a sorte da alma louca,
que, atraída pelo gozo,
o doce filtro amoroso
vai beber em tua boca.
Pois és a imagem exata
da bela flor assassina,
que melifica e fascina,
perfuma, seduz e mata."
POEMA - AMIGO;Augusto de Lima;"O rochedo é deserto. Ele avança.... recua...
e é preciso morrer, contudo. O vento geme
pavorosas canções nas árvores; a lua
pela face cio mar, triste, indecisa treme.
Ele vacila; o abismo é pérfido, quem sabe
se a morte não será pior que a própria vida,
que a vida tormentosa e estúpida que cabe
àquele, cujo peito é uma aberta ferida?
Porém, silêncio – um grito ao longe como um canto
de saudade gemeu, um lamento de dó,
e logo um cão chegava, em cujo olhar o pranto
parecia pedir que o não deixasse só.
Ansiava soturno, o olhar na imensidade,
o tronco erguido ao vento, o aspecto hirto, selvagem;
meditou: vida... morte... inferno... eternidade...– o corpo ergueu, volteou e... tombou na voragem.
Por um momento o cão esperou anelante;
pressentindo, porém,
que ele não vinha mais, num uivo lancinante,
atirou-se também."
POEMA - A UMCAÇADOR;Augusto de Lima;"Olha essa plumagem linda,
íris formoso e suave:
não sentes remorso ainda?
que mal te fez a pobre ave?
O projétil avicida
quebrando-lhe as asas, deu
um jorro dessa ferida
de sangue da cor do teu...
Há uma só lei da Existência
sob a esfera luminosa:
partilham da mesma essência
homem, ave, estrela e rosa.
Ela cantando vivia,
correndo, voando no ar.
Será delito – a harmonia,
um atentado – voar?
Vivia tecendo ninhos
para os filhotes, apenas;
pobres menores mesquinhos,
sem mãe e ainda sem penas!
As normas da natureza,
fiel, não quebrou jamais;
nunca invadiu da pobreza
os minguados cereais.
Vê bem que fizeste, dando
a morte a esse mártir ente.
És réu de um crime nefando,
verteste o sangue inocente.
Ai! prole da primavera,
que será dela amanhã?
Pela mãe espera, espera...
porém, esperança vã.
De tudo que canta e voa
E fulgura és odiado:
a aurora não te perdoa,
condena-te o sol dourado."
POEMA - FEBRE ESPIRITUAL - PARTE I;Augusto de Lima;"A Pereira da Costa.
O espírito infernal que nosso crânio habita,
muitas vezes no ardor de uma insônia maldita,
tem risos de Voltaire,
e nos dá a entrever visões que a febre trazem,
e faz de nós no leito o que as crianças fazem
de um títere qualquer.
Então, como o estridor de arrastadas correntes,
surdo rumor se escuta, em convulsões dementes
ruge a Dúvida atroz.
Cada nervo febril vibra como uma corda,
estala cada artéria e o coração, que acorda,
dá gritos dentro em nós.
Brada o espírito assim nos círculos da idéia:
“Carne, eu quero saber tudo o que nos rodeia,
tudo o que o mundo tem.
Quero da onisciência a vasta claridade,
caminhando, feliz na via da Verdade,
ir abraçar o Bem.”
Porém, no crânio vão nenhuma voz responde.
“Donde vieste assim, argila rude, donde
houveste a vida, o ser?
Ensina-me do mundo o alto mistério mudo,
tudo o que a criação contém, me ensina tudo,
que eu gosto de aprender...
A vida no organismo, o sangue a arder na artéria,
o rugido na fera, a força na matéria,
o amor no coração...
a luz que, sendo fogo, erra à face das vagas,
que se entranha no seio estúpido das fragas
e brilha na amplidão...
Os risos do loureiro, os prantos do cipreste,
da noite"
POEMA - FEBRE ESPIRITUAL - PARTE II;Augusto de Lima;"o luto atroz, da aurora o azul celeste,
a púrpura do sol...
Que diferença há entre um corpo esbelto e lindo
e um corpo morto e vil do lupanar saindo,
envolto num lençol?
De que matéria-prima os tecidos orgânicos
se formaram um dia, e de que sons titânicos
os cânticos do Mar?
Que proporção se dá ao velho caos profundo,
o diâmetro do espaço e, do infusório, o mundo,
mundos a germinar?
Se é falsa a Evolução e se há uma Providência,
se aquilo que nos prende aos fios da existência
é uma força, ou um Deus...
Se os côncavos azuis das plagas luminosas
são camadas sem fim de eternas nebulosas,
ou simplesmente céus...”
Porém, no crânio vão nenhuma voz responde.
“Donde vieste assim, argila rude, donde
houveste a vida, o ser?
Ensina-me do mundo o alto mistério mudo,
tudo o que a criação contém, me ensina tudo,
que eu gosto de aprender.”
Solta uma gargalhada e, mórbido, entorpece
nos tegumentos vis da Carne que adormece,
no caos fitando o olhar...
Precipita-te nele, Espírito; não rias,
nem chores, entretanto, às tristes ironias,
às lutas do pensar.
Perca-te o desespero e, no aniquilamento,
desfaze-te, mas não vais soltar um lamento
diante d’uma cruz...
Como a águia, que no az"
POEMA - FEBRE ESPIRITUAL - PARTE III;Augusto de Lima;"ul buscando o sol fecundo,
rotas as asas, cai num báratro profundo– ou morre, ou bebe a Luz!"
POEMA - ÍCARO;Augusto de Lima;"Busco embalde, librado em minhas asas,
do espaço o fim num desvario louco:
ao calor de não sei que olhar em brasas,
vão elas derretendo pouco a pouco.
A universal orquestra das esferas
nas orgias da luz retumba em festas,
e o éter inebria as primaveras,
que vêm adormecer pelas florestas.
É possível que, em cima, haja a secreta
chave do enigma místico e profundo,
que nos cerca, e que possa algum planeta
informar-me o que somos neste mundo.
Mas não posso subir! O crânio ardente,
sempre no globo agrilhoado e preso!– Orgulhosa razão, és impotente,
minhas asas de cera, eu vos desprezo."
POEMA - DESENLACE;Augusto de Lima;"A João de Araújo.
Ora, o triste idiota andava esfarrapado,
descalço e sem chapéu, pelas ruas e praças:
além de todo o mal, efeito das desgraças,
levava a estupidez no olhar esgazeado.
Cadavérico e roto, a sacola pendente,
entre as vaias brutais dos trêfegos garotos,
todo o dia esmolava e, à noite, nos esgotos,
buscava em vão do sono o bálsamo clemente.
Um dia, o Suicídio e a Fome o visitaram,
e, pela mão tomando-o, a um ermo o transportaram,
dizendo-lhe: “Isto é teu, nestas paragens mudas,
jejua como Cristo, ou morre como Judas.”
Um tropel, entretanto, ao longe, pela estrada,
vinha se aproximando, era uma cavalhada.
Turvou-lhe o aspecto e o olhar estranha agitação.
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
O mendigo infeliz fizera-se ladrão!"
POEMA - H. HEINE;Augusto de Lima;"A Pedro Lessa.
Por que é que o justo roja ensanguentado,
da cruz ao peso bárbaro e crue1,
enquanto o mau, feliz e potentado,
pavoneia-se altivo em seu corcel?
A culpa da desordem a quem cabe?
Não é Nosso Senhor onipotente,
Ou ele é disso o causador, quem sabe?
Mas seria covarde realmente!
Tal é o problema que nossa alma louca
discute até que, enfim, chega alguém que,
com um punhado de pó, nos fecha a boca.– Mas isto é uma resposta que se dê?!"
POEMA - OPARADOXO;Augusto de Lima;"Quem pode jamais dizer-me
com certeza donde vim,
se sou simplesmente um verme,
ou se Deus está em mim?
Mistério! a vida eu a sinto
como um fluído incandescente
nas veias; porém não minto
dizendo que a acho excelente...
Mata-me o tédio do mundo
e nisto encontro prazer.
Como Hamlet meditabundo,
agito o “ser e não ser”.
Sou uma antítese viva,
talvez um sonho do caos,
extrato que Jaweh ou Siva
fez dos gênios bons e maus.
Contrastes me não surpreendem:
fascina-me o Bem; o Mal
tem atrações que me prendem
dentro de um fosso fatal.
A metafísica nunca
fez coisas tão encontradas:
sou rico, e habito a espelunca,
choro, dando gargalhadas.
Às vezes, até duvido
se sou, e me palpo então,
e, no vivo peito ardido,
sinto da Morte a canção.
É que ardem no paraíso
infernos, engana o amor,
o lábio monto e o sorriso
é uma paródia da dor."
POEMA - (BAUDELAIRE);Augusto de Lima;"Homem livre, hás de ser sempre amigo do mar,
o mar é teu espelho, aí vês tua alma ao largo,
os grandes lamarões no infinito rolar:– nem teu espírito é menos profundo e amargo.
Apraz-te mergulhar em tua própria imagem,
nela imerges o olhar, nadando, e o coração
não raro se distrai da própria agitação
ao rumor dessa queixa indômita e selvagem.
Quão discretos sois vós, quão tenebrosos sois!
Homem, ninguém sondou teus fundos sorvedouros;
mar, ninguém viu jamais teus íntimos tesouros;
tanto sabeis guardar vossos segredos, pois.
E, do Tempo, no entanto, as rápidas torrentes
Vão passando e, sem dó, nem pena vos bateis;
tanto presais a morte e os exícios cruéis,
implacáveis irmãos, eternos combatentes!"
POEMA - VERTIGEM DAARTE;Augusto de Lima;"A Randolfo Fabrino.
No frontispício de uma antiga igreja,
talhado em duro mármore polido,
abre as asas um anjo que branqueja
entre as flores de pedra adormecido.
O olhar num sonho místico abismado,
imóvel fita a altura friamente:– gênio estranho que aos céus arrebatado,
em pedra se tornasse de repente!
Era manhã. No rosto alvo e divino,
que o pó do Tempo envolve no seu manto,
vi cintilar o orvalho matutino,
deslizando na pedra como um pranto...
E julguei um instante que chorasse
aquele ente em vida à luz da aurora,
e que se contraísse aquela face,
sem me lembrar que o mármore não chora!
Extático ante os góticos primores
que um talento infeliz, gênio sem palma,
cinzelasse, talvez, sonhando amores,
e escondendo na pedra o sangue da alma;
Tive a vertigem (louco desvario!)
de perder-me no espaço indefinido,
só para ver de lá o olhar sombrio
do triste anjo de pedra adormecido..."
POEMA - FAUST - PARTE I;Augusto de Lima;"A Valentim Magalhães.
O lívido Alquimista, à morna claridade
da sonhadora luz de uma lâmpada exótica,
cismava como Cristo, em torva ansiedade,
na câmara senil de arquitetura gótica.
Entre os livros de Hermes, aberto um alfarrábio,
ante o turvado olhar, voejando as mariposas,
na atitude febril de um saltimbanco, o sábio
prescrutava o segredo hermético das Cousas...
De um lado o macrocosmo, onde dos mundos a alma
se agita, e do outro, sobre uns sinais cabalísticos,
uma caveira ri-se ao luar que lhe espalma,
na fronte erguida, a luz dos devaneios místicos.
Sonha o sábio alemão com minotauros, grifos,
e evoca do Caldeu a mítica magia;
enquanto, em cima, paira entre mil hieroglifos
o vulto de Satã na abóbada sombria.
Na espelhenta parede umedecida, donde
pendem drogas letais e ressequidos ramos,
divisam-se iniciais de algum antigo conde
e o rugoso perfil do austero Nostradamus.
Lá fora, o etéreo azul se ilumina, arqueado,
como um sonho a pairar por sobre as catedrais,
que, no sono do Tempo, escondem o sagrado
depósito senil dos túmulos reais.
Nos álamos perpassa a viração tranqüila,
como a sombra fugaz de uma Valquíria pálida,
e"
POEMA - FAUST - PARTE II;Augusto de Lima;"sobre o azul vapor píncaros cintila
a lua, a rebentar, a esplêndida crisálida.
Um bando de aldeões crestados pelo dia
em banhos de luar esquecem as fadigas,
expandindo em canções a rústica alegria,
esperando a sazão fecunda das espigas.
Mas não lhe importa, ao velho, ao sábio misantropo
que o mundo se divirta e que o trabalho cante,
a ele, que só vive a ver pelo horóscopo
o Nada universal, abrindo a goela hiante...
Ó Fausto, sonhador Quixote da ciência,
quando buscavas ler no livro do Futuro,
nos antros da Matéria, o verbo da Existência,
mais absurdo que tu, mais sibilino e escuro;
Talvez no seu jardim, mais bela das mulheres,
entre os risos azuis da Natureza nua,
regasse a Margarida os brancos malmequeres,
que depois desfolhou por ti, à luz da lua."
POEMA - A CONVENÇÃO - PARTE I;Augusto de Lima;"A Júlio de Castilhos.
Quando a rubra Revolta abria a garra adunca
para empolgar do trono o velho vulto ingente,
e os guerreiros febris, como leões da espelunca,
rompiam-lhe do seio, uivando ferozmente;
quando a Razão voando, esguedelhada e tétrica,
agitava do povo as cóleras bravias,
e incisiva e veloz como a faísca elétrica,
fulminava os pendões das rotas monarquias;
quando Danton armava o banquete da Morte
nas praças de Paris; perante toda a terra
dando prodigamente à sequiosa corte
as libações de sangue e as saturnais da guerra;
tu rompeste o grilhão de bronze que prendia
o imortal Prometeu, o coração humano,
e a noite secular da negra tirania,
dissipaste, bebendo o sangue do tirano.
A teu grito sangrento escancarava a goela
a voraz guilhotina, em quanto com fragor
semelhante ao bramir do mar que se encapela,
vomitavas no mundo as vagas do Terror.
Caverna de leões! em teu bojo profundo
que, da História na rocha, o século rasgou,
retumba inda o trovão ignívomo e fecundo
do rábido Marat, maior que Mirabeau.
Não te maldiga nunca o novo pensamento,
o ardor com que lutaste, ó grande Convenção;
que em ti se patenteou o humano sofrimento
contra o jugo brutal da cínica"
POEMA - A CONVENÇÃO - PARTE II;Augusto de Lima;"opressão.
Do sangue que voraz, pantérica, raivosa,
bebeste no delírio intenso da Verdade,
fez-se uma nebulosa, e dessa nebulosa
foi que surgiu brilhante o sol da Liberdade."
POEMA - A ANDORINHA - PARTE I;Augusto de Lima;"Ah! que conte não me peças,
choravas se eu te contasse...
Não quero as marcas impressas
da tristeza em tua face.
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
Vês tu aquela andorinha,
que voa de um a outro lado?
Há muito tempo se aninha
no beiral de meu telhado.
Na solidão em que vivo,
tem-me sido companheira:
se estou alegre e expansivo,
ela sorri prazenteira;
gira, volteia, incessante,
chilreando doudamente.
E vem pousar sobre a estante,
encarando-me de frente.
Mas, se o prazer me deixando,
choro, triste e desolada,
começa então pipilando,
como quem chora... coitada.
A minha existência insana
é um ente familiar,
para ser uma alma humana,
falta-lhe apenas falar!
Ora, deu-se que, o outro dia,
o telhado concertaram
e o ninho (que covardia!),
em minha ausência, arrancaram.
Soube o que havia ocorrido,
logo que em casa me achei.
O passarinho sentido
pensou que eu fui que mandei.
Mas quando, mudo e sombrio,
sentar-me à mesa de estudo,
suspirando a ave me viu,
compreendeu, então, tudo.
E olhou-me com tal tristeza,
que eu também vim a chorar...
Tinha filhos com certeza:– só de mãe aquele olhar"
POEMA - A ANDORINHA - PARTE II;Augusto de Lima;"!
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
Mas deixemos a andorinha,
enxuga o pranto da face:– não disse que tu, louquinha,
choravas, se eu te contasse ?"
POEMA - TURBILHÕES - I;Augusto de Lima;"Não sei que ventos, que vagas
nos impelem com furor
para tão longínquas plagas...
Não sei que oculto traidor
de fibras de sangue quentes
tece os pendões do Terror;
que, de delírios candentes,
vão as almas sem farol,
arrastadas nas torrentes.
Em vão interrogo o sol,
a noite, as aves, os ramos
as neblinas do arrebol;
em vão pergunto: – onde estamos?
ao mudo rochedo hostil,
e à lua: – para onde vamos?
Nada responde. No hastil,
dobra-se a flor descorada
e tomba no lodo vil.
Empalidece a alvorada,
na nuvem se esvai a luz
e fica a noite cerrada..."
POEMA - TURBILHÕES - I - II;Augusto de Lima;"Em tudo se reproduz
do Cristo a agonia escura:– no bosque é o cedro uma cruz.
E, dentre a verde espessura,
brota a bela flor de liz,
como um cálice de amargura.
Nas espessuras sutis
do crânio, o mesmo tormento
dardeja golpes febris.
Nosso espírito é sedento,
quer saciar-se no Bem?
foge o Bem n’asa do vento.
Se o coração diz: – ninguém
há na vida que me reja,
murmura o túmulo: – Amém! 
E o cérebro, que lateja,
ressoa a palavra Deus,
como um clarim na peleja.
Ao largo! é lei sob os céus
lutar, morrer; e, em seguida,
ressurgir nos escarcéus...
Girar na roda da Vida,
como as estrelas no azul
e da Pátria prometida.
Ser eternamente exul!
maré maldita rolando,
rolando de norte a sul!
E tudo vai revoando,
almas e constelações,
no redemoinho nefando
dos eternos turbilhões!"
POEMA - OÚLTIMODIA - PARTE I;Augusto de Lima;"Um dia decomposta, exânime, inanida,
como um astro a rolar da túrbida amplidão,
a Matéria senil, a grande mãe da Vida,
há de volver do caos à velha escuridão.
Cataclismo inaudito! O forte alento de aço,
que outrora do universo o peito rude enchera,
em átomos desfeito há de rugir no espaço
em delírio feroz de rábida pantera.
De um gelado terror a lívida mortalha
então envolverá a imensidade etérea...
E um súbito estampido, igual ao da metralha,
romperá do profundo abismo da Matéria!
Orbes, constelações, moléculas do Imenso,
que do espaço habitais o páramo fecundo,
até vós subirá um negro vapor denso,
formado do bramido estupendo do mundo.
Quebrado já por fim o equlíbrio e apagadas
as luzes siderais, um topor tenebroso,
largas asas de chumbo, atrozes e pesadas,
abrirá sobre o caos horrendo e silencioso...
Mas apenas soar a hora do Incriado
no relógio infinito a voz das criações,
surgirá soluçando um portentoso brado
do caos, a se estorcer em novas convulsões!
É que, então, Natureza, um novo monstro geras
no ventre maternal, um mais heróico feto
do que esses que geraste em perpassadas eras.
. . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
POEMA - OÚLTIMODIA - PARTE II;Augusto de Lima;". . . . . . . . . . .
E teu parto será mais belo e mais completo."
POEMA - DE TARDE;Augusto de Lima;"Eu vi voando caminho do ocidente
o bando ideal de minhas ilusões;
do sol um raio trêmulo, dormente
dourava-as com seus últimos clarões.
Para longe corriam doidamente
a crença, o amor, meigas aspirações...
Creio até que, entre as aves, tristemente
iam partindo nossos corações.
Além, além... e os pássaros risonhos
foram-se todos. Vênus lacrimosa
brilhou: – no mais, deserta a imensidade.
Não! No ocaso do sol e de meus sonhos
ficou inda a pairar, triste e formosa,
a ave formosa e triste da saudade."
POEMA - CULTOIDEAL;Augusto de Lima;"A embriaguez da luz, dos sons, do aroma
Fez rebentar-me na alma tua imagem:
sonhei-te entre a virente e basta coma
de um bosque, à luz da aurora, aos sons da aragem.
Meu ser ora subia ao sol distante
pelo deserto azul, como um condor,
ora adejando, como uma ave errante,
colhia um pensamento em cada flor.
No veludo sombrio das montanhas,
longínquas como a idéa do passado,
harmonias angélicas, estranhas
atraíram-me o ouvido fascinado.
Nesse instante, brotou em minha mente,
como um ideal à flor da fantasia,
a tua imagem cândida, ridente,
coroada das rosas da alegria.
Então, no peito, ó virgem de meus sonhos,
a ti que o Belo universal resumes,
ergui castelos rútilos, risonhos,
feitos de luz, de sons e de perfumes."
POEMA - A NUVEM;Augusto de Lima;"Nuvem errante, peregrino vaso,
que flutuas no espaço eternamente,
ora dourada pelo sol no ocaso,
ora fendida pelo sol nascente;
Essas formas fantásticas que assumes,
batida pela luz e pelos ventos,
nuvem feita de orvalho e de perfumes,
são imagens dos nossos pensamentos.
Amor ou ilusão que vais levando
no seio, onde germinam primaveras,
detêm-te, nuvem, deixa-me sonhando,
nutrir-me na visão destas quimeras."
POEMA - PEREGRINA - PARTE I;Augusto de Lima;"Na esteira de ar que, bela e triunfante,
vais deixando ao passares junto a mim,
invade-me a alma o aroma estimulante
da baunilha, do anis e do benjoim.
É monótono e doce o deslizar
de teus sonoros pés na areia fina
das estradas: – o raio de luar
não desliza mais leve na neblina.
Vendo os doces contornos sinuosos,
que às vestes alvas tuas formas dão,
vêm-me a idéa os desenhos caprichosos,
que o sol traça de nuvens na amplidão.
Não sei de que país de fadas é
o filtro, com que encantas os caminhos;
apenas vais ao longe, onde teu pé
pousaste, vêm pousar os passarinhos.
Juncam depois o percorrido solo
de desejos mil flores ideais.
Bem quisera depô-las em teu colo,
crestá-las em teus seios virginais.
Meu ser volatiliza em efusões
o amor, anseio que se não define:
vão lá contar as lavas dos vulcões,
vão lá medir as árias de Rossini.
No entanto, passas rica de homenagens,
e a tudo encantadora te sorris;
nas árvores inclinam-se as ramagens,
inclinam-se as corolas nos hastis.
E não te cansas nesse andar sem fim;
a quem evitas, meiga fugitiva?
Se te perseguem, porque vais assim,
fugindo tão alegre e tão festiva?
Minha alma é tua sombra, ó pere"
POEMA - PEREGRINA - PARTE II;Augusto de Lima;"grina
ilha do sol, amiga do luar,
de te seguir minha alma tem a sina,
porque ela tem a sina de te amar."
POEMA - DORMINDO;Augusto de Lima;"Na vaporosa cama,
entre os lírios ideais da virgindade,
da lamparina à frouxa claridade,
dorme, talvez, o sono de quem ama.
Do lençol a finíssima cambraia
vela-a e debuxa-lhe o contorno brando:– andam desejos pelo ar voando...
...a lamparina lânguida desmaia...
Um sorriso de leve
unge-lhe o lábio angélico: – ela sonha,
e, afagando a visão sempre risonha,
da pele meiga em rosas tinge a neve.
Extingue-se de todo a lamparina.
Distende um braço e, apetecidas prendas,
saltam-lhe as pomas dentre as fofas rendas.
Lá fora tocam sinos a matina;
ela acorda sonhando... e, molemente
se espreguiçando à morbidez do sono,
patenteia, em edênico abandono
da virgindade, o fruto pubescente.
E o aventureiro louro,
o sol travesso, que da fresta a espia
para dar-lhe o “bom dia”,
vendo-a tão bela na nudez pagã,
manda-lhe um beijo numa seta d’ouro,
temperada no orvalho da manhã."
POEMA - NOIVADOCELESTE;Augusto de Lima;"De pérolas de orvalho coroada,
passeia a madrugada
pelos campos e bosques sussurrantes;
aqui, um lírio; ali, uma bonina,
perfuma e beija, carinhosa irmã.
Ao diadema de luzes tremulantes
prende-lhe ainda a gaze de neblina
a estrela da manhã...
Vai às moitas e acorda os passarinhos,
nos quentes, fofos ninhos,
os dedos, raios de ouro, introduzindo;
e as aves, alquimistas do arrebol,
transformam o ouro em canto e vão cantando.
No azul do espaço infindo
perpassa indefinido um sopro brando.
Lá vem rompendo o sol.
E a madrugada, sacudindo as vestes,
pelas vagas celestes
ei-la em caminho do ocidente passa,
deixando aos ares límpidos, serenos,
lúcida esteira em íris de cristal;
e quando o sol à tarde chega e a abraça,
ela, ao deitar-se, prende à estrela Vênus
seu róseo cortinado nupcial.
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
POEMA - SONÂMBULA;Augusto de Lima;"A moça que mora em frente
é uma moça indiferente,
não sei que mistério tem:
não chega nunca à janela,
ninguém olha para ela,
nem ela para ninguém.
Mas conta-se que a horas mortas,
fechadas todas as portas
da vizinhança, ela sai,
e ao cemitério chorosa
vai desfolhar uma rosa
por sobre a campa do pai."
POEMA - FASCINAÇÃO;Augusto de Lima;"O pingente se torna em perfume no galho,
o sol se decompõe nas cores, a harmonia
em vibrações: – tu tens a tríplice magia
da luz, do som, do orvalho.
A luz! Quem não viu inda as úmidas auroras
desses olhos azuis, serenos, peregrinos...
O som! Quem não te escuta os cânticos divinos,
que quando falas – choras?
Que de orvalhos de pranto, as rosas perfumadas
de teus seios não têm, tavez, o amor vertido.
És pálida... dir-se-ia um sonho enfebrecido
por noites agitadas!
Sinto-te dentro em mim, em ti sou venturoso;
magnética prisão nos nega a dualidade:
longe ou perto, eu escuto o canto glorioso
de tua virgindade.
Sou feliz junto a ti, por ti é que trabalho,
buscando um ideal nas névoas do futuro;
e, quando estás distante, ainda te procuro
na luz, no som, no orvalho..."
POEMA - CATULLE MENDÈS;Augusto de Lima;"Minha alma é como o solitário ninho,
que a volta da invernia pôs deserto;
sob os tetos, que a neve tem coberto,
nem mais vôos, nem canto, nem carinho.
Eu sou como uma antiga cidadela,
abandonada após longas derrotas;
negras muralhas, pelas balas rôtas,
e que o tempo a seu turno desmantela.
Mas o ninho viúvo, leva-o a brisa;
cai, por fim, a muralha, e a praça forte
fica um rochedo, que o viandante pisa.
Só eu espero um termo à vida, ao ser:
há muito tempo n’alma tenho a morte
e o meu corpo obstina-se em viver!"
POEMA - A MORTEDE SAFO - PARTE I;Augusto de Lima;"Do píncaro sagrado da alterosa
Leucade, solta a cabeleira ao vento,
as crespas ondas do úmido elemento
Safo contempla triste e lacrimosa.
Orna-lhe a fronde víride coroa;
gotas de pranto as meigas faces lhe ornam,
como bagas de orvalho, que se entornam
na flor, que o aroma à luz desabotoa.
Que mágoa aflige a musa das Helenas,
por que prantos de mágoa assim derrame-os?
Não mais os festivais epitalâmios...
Fechai-vos, portas da sonora Atenas.
Emudeceram com acerbas dores
as cordas dessa lira,
em que outrora suaves desferira
tantas odes de amor, ternos amores.
Cessam do vento, as querulas endeixas,
as ondas mansas se unem, se misturam,
e umas às outras, a passar, murmuram
flebilíssimas queixas;
Queixas, que apenas nascem, logo expiram,
efêmeras, no espaço em brando choro,
notas eólias, que na lira de ouro
“Faon”... leves suspiram.
“Faon”... E Safo numa angústia horrível,
Pítia de Delfos, desgrenhada e louca,
o olhar incerto, enlivecida a boca,
“Faon”... exclama, erguendo-se terrível!
“Belo nume, por quem debalde chamo,
filho de Vênus, a outro amor entregue,
fatal destino a sorte me persegue:– busco-te,"
POEMA - A MORTEDE SAFO - PARTE II;Augusto de Lima;"e foges, foges-me, e eu mais te amo.
Beijos ardentes, que os desejos fingem,
queimam meus lábios e meu rosto abrasam,
e em minhas veias vazam
chamas, que todo o coração cingem.
Trêmulo o seio em ânsia convulsiva,
turvos os olhos, sinto a língua presa,
e, num desmaio lânguido, cativa,
arde minha alma em teu amor acesa.
Quando em sonhos te bebo o amante bafo,
e aperto-te a meu peito que lateja,
até no Olimpo os deuses têm inveja
à venturosa Safo.
Sonhos? Mentira é tudo quando acordo,
menos o teu desprezo e o meu martírio,
e me entregando ao fervido delírio,
em amorosa raiva o lábio mordo!
Sepulta, Iônio mar, este tormento,
Alceu, teus hinos imortais se calem,
Lira de Lesbos, com minha alma estalem
todas as tuas cordas num momento!!!”
Disse: e do alto rochedo se arrojando,
caiu no mar. E as aves que passavam,
suaves murmuravam
os queixumes da amante em choro brando.
A náiades formosas
vão levando em triunfo a lira de ouro;
enquanto no azulado sorvedouro
embalam Safo ondinas lacrimosas,
crescentes arcos desenhando na água,
em caprichoso giro;
e o manso vento, portador de mágoa,
leva a Faon seu último suspiro..."
POEMA - A HERANÇA DE PROMETEU - PARTE I;Augusto de Lima;"Na veia de aço que as nações irmana,
sangue de luz, corre a veloz fagulha,
como um fragmento da razão humana;
e a palavra que a idéia desabrocha,
corta os ares, no pélago mergulha,
rompe as geleiras, vence a dura rocha
e, galgando os abismos mais profundos,
liga os pólos e abraça os cinco mundos!
Nem mais rápido, ó sol, ferira o lume
de teu nascente raio
o inacessível cume
do montanhoso píncaro himalaio;
nem mais brilha, dos trópicos
entre os vales ciclópicos,
na mica cintilante ou no ouro raro,
teu intenso fulgor em dia claro.
Sumiu-se o sol no ocaso?
Vaga o luto sombrio
na vastidão da noite? – O débil fio,
como serpente, enrosca-se e conduz
secreta força a misterioso vaso...
e em elétrico jorro esguicha a luz!
Ao clarão desta aurora,
(pasmai, povos antigos, deuses novos,
pasmai, futuros povos!)
na membrana, metálica, sonora,
vivo papiro, página animada,
Edison guarda a Tradição falada...
Houve outrora, no Caucaso, um proscrito,
diz a legenda grega,
que um dia subtraíra,
no páramo infinito,
a sagrada faísca à eterna pira,
porque ao homem guiasse a razão cega.
Pois bem! tempo há de vir em que o"
POEMA - A HERANÇA DE PROMETEU - PARTE II;Augusto de Lima;"Deus Homem,
no anseio dos esforços que o consomem,
busque tocar no sideral assento,
cavalgando um condor de asas de arame;
irá restituir a chama ao céu
e obter indulto para o audaz gravame;
porém, não há de achar mais firmamento.
Serás, então, vingado, ó Prometeu!"
